ISO,Country,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Estimates Start After
TWN,Taiwan,"Inflation, average consumer prices",Index,,51.558,59.972,61.743,62.588,62.569,62.469,62.904,63.228,64.042,66.868,69.628,72.15,75.372,77.589,80.773,83.734,86.308,87.088,88.557,88.71,89.822,89.815,89.635,89.387,90.827,92.923,93.478,95.159,98.514,97.655,98.595,100.002,101.933,103.972,106.051,108.172,110.336,112.543,114.793,2012
TWN,Taiwan,"Inflation, average consumer prices",Percent change,,19.018,16.32,2.954,1.367,-0.029,-0.16,0.696,0.514,1.288,4.414,4.128,3.622,4.465,2.942,4.103,3.667,3.074,0.904,1.686,0.173,1.253,-0.007,-0.2,-0.277,1.611,2.308,0.598,1.798,3.526,-0.872,0.963,1.427,1.932,2,2,2,2,2,2,2012
TWN,Taiwan,"Inflation, end of period consumer prices",Index,,59.43,64.82,66.39,65.6,66.679,65.812,67.534,68.839,69.599,71.781,75.055,77.965,80.628,84.362,86.598,90.556,92.845,93.091,95.059,95.199,96.771,95.134,95.862,95.808,97.359,99.51,100.184,103.521,107.84,88.441,106.585,93.82,108.176,110.339,112.546,114.797,117.093,119.435,121.823,2012
TWN,Taiwan,"Inflation, end of period consumer prices",Percent change,,22.209,9.069,2.422,-1.19,1.644,-1.3,2.617,1.933,1.103,3.136,4.56,3.877,3.417,4.63,2.65,4.571,2.528,0.265,2.114,0.146,1.652,-1.691,0.765,-0.056,1.619,2.209,0.677,3.332,4.172,-17.989,20.516,-11.976,15.301,2,2,2,2,2,2,2012
TWN,Taiwan,Six-month London interbank offered rate (LIBOR),Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,Taiwan,Volume of imports of goods and services,Percent change,,7.594,0.734,-2.27,9.947,13.34,-3.938,21.602,27.786,24.72,6.883,5.209,15.096,9.696,7.731,4.548,10.199,5.563,13.726,7.337,4.477,15.24,-14.786,6.283,7.729,17.55,3.198,4.632,2.775,-3.654,-13.083,27.746,-0.497,-2.138,3.884,4.56,4.78,5.2,5.38,6.1,2012
TWN,Taiwan,Volume of Imports of goods,Percent change,,9.892,0.872,-5.091,7.786,12.239,-5.735,22.994,29.54,25.851,3.298,4.762,14.856,9.613,6.826,6.907,11.49,5.306,15.381,6.441,5.198,18.296,-17.43,6.859,9.288,19.45,3.583,6.103,3.229,-2.566,-14.909,29.823,-0.249,-2.632,3.156,4.518,4.724,5.13,5.324,6.1,2012
TWN,Taiwan,Volume of exports of goods and services,Percent change,,8.098,8.964,1.924,16.19,18.156,1.875,28.733,19.641,6.674,4.958,0.476,13.211,6.779,7.218,5.591,12.861,6.97,8.57,1.889,12.594,18.184,-8.588,11.602,11.292,14.15,6.303,12.07,9.414,2.028,-8.88,25.299,5.065,0.029,3.473,4.796,5.366,5.624,5.968,6.484,2012
TWN,Taiwan,Volume of exports of goods,Percent change,,9.169,10.495,2.048,17.569,19.158,1.724,27.398,20.753,5.469,3.655,1.107,12.24,5.54,4.01,6.903,13.553,6.427,8.598,0.915,13.258,19.034,-10.64,11.14,10.809,16.66,8.852,11.344,9.142,0.035,-9.604,26.592,4.248,-1.084,2.923,4.936,5.214,5.678,5.888,6.669,2012
TWN,Taiwan,Value of oil imports,U.S. dollars,Billions,4.109,4.44,3.854,4.098,3.773,3.341,2.047,2.539,2.21,2.613,3.185,3.218,3.062,2.962,2.868,5.121,6.106,6.543,4.527,5.952,10.112,8.683,8.424,11.58,15.879,21.113,28.62,33.87,46.344,26.734,38.049,44.524,51.5,54.264,58.441,63.507,69.191,75.212,81.97,2012
TWN,Taiwan,Value of oil exports,U.S. dollars,Billions,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.784,1.045,1.155,0.786,0.99,1.602,1.685,2.043,3.229,5.331,8.703,10.618,13.56,18.349,11.187,14.24,17.351,21.458,22.898,24.966,27.456,30.263,33.268,36.656,2012
TWN,Taiwan,Unemployment rate,Percent of total labor force,,1.23,1.36,2.14,2.71,2.45,2.91,2.66,1.97,1.69,1.57,1.67,1.51,1.51,1.45,1.56,1.79,2.6,2.72,2.69,2.92,2.99,4.57,5.17,4.99,4.44,4.13,3.91,3.91,4.14,5.85,5.21,4.39,4.24,4.2,4.2,4.1,4,4,4,2012
TWN,Taiwan,Employment,Persons,Millions,6.547,6.672,6.811,7.07,7.308,7.428,7.733,8.022,8.107,8.258,8.283,8.439,8.632,8.745,8.939,9.045,9.068,9.176,9.289,9.385,9.492,9.383,9.454,9.573,9.786,9.942,10.111,10.294,10.403,10.279,10.493,10.709,10.86,11.03,11.367,,,,,2012
TWN,Taiwan,Population,Persons,Millions,17.866,18.194,18.516,18.791,19.069,19.314,19.509,19.725,19.954,20.157,20.401,20.606,20.803,20.995,21.178,21.357,21.525,21.743,21.929,22.092,22.277,22.406,22.521,22.605,22.689,22.77,22.877,22.958,23.037,23.12,23.162,23.225,23.316,23.407,23.499,23.591,23.683,23.776,23.869,2012
TWN,Taiwan,General government revenue,National currency,Billions,363.286,433.91,444.917,483.465,530.528,551.147,584.127,706.204,829.822,986.883,1097.36,1134.6,1349.17,1424.17,1544.52,1600.43,1641.94,1843.56,2028.17,1914.9,1991.48,1852.44,2051.48,2179.57,2154.48,2502.35,2425.59,2568.16,2538.29,2387.91,2448.11,2587.92,2656.53,2804.12,2949.71,3117.88,3296.84,3506.56,3739.56,2011
TWN,Taiwan,General government revenue,Percent of GDP,,23.901,23.962,22.92,22.299,21.974,21.896,19.841,21.453,23.787,24.652,24.771,22.883,24.377,23.308,23.102,21.991,20.768,21.5,22.035,19.845,19.548,18.654,19.704,20.377,18.957,21.314,19.811,19.892,20.113,19.132,18.064,18.925,18.925,19.025,19.125,19.225,19.325,19.425,19.525,2011
TWN,Taiwan,General government total expenditure,National currency,Billions,377.492,458.116,508.668,501.717,554.102,593.575,636.507,708.608,825.615,1314.9,1271,1513.69,1638.33,1791.42,1922.92,2058.81,2177.21,2355.33,2543.86,2609.8,2607.57,2711.55,2608.71,2556.76,2590.63,2713.54,2623.29,2749.81,2814.58,3040.41,2998.41,3085.56,3158.2,3240.16,3370.52,3522.25,3680.41,3866.4,4067.74,2011
TWN,Taiwan,General government total expenditure,Percent of GDP,,24.836,25.299,26.204,23.14,22.95,23.581,21.621,21.526,23.666,32.846,28.69,30.529,29.602,29.319,28.763,28.29,27.538,27.468,27.638,27.047,25.596,27.306,25.056,23.903,22.794,23.113,21.426,21.299,22.302,24.36,22.125,22.565,22.499,21.984,21.854,21.719,21.574,21.419,21.239,2011
TWN,Taiwan,General government net lending/borrowing,National currency,Billions,-14.206,-24.206,-63.751,-18.252,-23.574,-42.428,-52.38,-2.404,4.207,-328.015,-173.635,-379.094,-289.161,-367.256,-378.403,-458.376,-535.268,-511.77,-515.685,-694.9,-616.098,-859.101,-557.233,-377.185,-436.154,-211.187,-197.704,-181.648,-276.289,-652.506,-550.298,-497.641,-501.677,-436.038,-420.806,-404.372,-383.573,-359.842,-328.179,2011
TWN,Taiwan,General government net lending/borrowing,Percent of GDP,,-0.935,-1.337,-3.284,-0.842,-0.976,-1.686,-1.779,-0.073,0.121,-8.194,-3.919,-7.646,-5.225,-6.011,-5.66,-6.298,-6.77,-5.968,-5.603,-7.202,-6.048,-8.651,-5.352,-3.526,-3.838,-1.799,-1.615,-1.407,-2.189,-5.228,-4.061,-3.639,-3.574,-2.958,-2.728,-2.493,-2.248,-1.993,-1.714,2011
TWN,Taiwan,General government structural balance,National currency,Billions,-23.057,-30.259,-55.005,-11.858,-23.861,-21.693,-45.47,-9.245,17.195,-331.925,-167.12,-374.751,-286.894,-362.006,-388.045,-472.973,-549.133,-532.592,-513.018,-719.419,-670.728,-805.083,-521.039,-328.408,-429.079,-215.492,-233.125,-268.62,-288.919,-531.473,-589.404,-547.305,-489.373,-395.873,-371.51,-358.892,-344.017,-335.829,-328.179,2011
TWN,Taiwan,General government structural balance,Percent of potential GDP,,-1.555,-1.695,-2.779,-0.54,-0.989,-0.831,-1.526,-0.284,0.485,-8.324,-3.75,-7.529,-5.175,-5.903,-5.841,-6.559,-7.005,-6.282,-5.566,-7.553,-6.77,-7.878,-4.918,-3.003,-3.763,-1.839,-1.932,-2.154,-2.301,-4.053,-4.42,-4.081,-3.47,-2.648,-2.369,-2.181,-1.993,-1.848,-1.714,2011
TWN,Taiwan,General government primary net lending/borrowing,National currency,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,Taiwan,General government primary net lending/borrowing,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,Taiwan,General government net debt,National currency,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,Taiwan,General government net debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,Taiwan,General government gross debt,National currency,Billions,,,,,,,,,,,,,,,,,,2174.76,2218.57,2322.7,2708.9,3048.54,3165.76,3512.07,3878.45,4100.98,4186.6,4300.32,4375.34,4744.34,5189.31,5485.34,5746.42,5929.83,6086.27,6212.67,6303.84,6354.27,6354.17,2011
TWN,Taiwan,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,25.362,24.104,24.072,26.591,30.699,30.406,32.835,34.125,34.931,34.195,33.309,34.669,38.012,38.292,40.114,40.938,40.233,39.462,38.308,36.952,35.201,33.177,2011
TWN,Taiwan,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,1519.95,1810.83,1941.17,2168.14,2414.38,2517.13,2944,3291.86,3488.55,4003.23,4430.06,4958.22,5534.54,6110.1,6685.51,7277.55,7906.08,8574.78,9204.17,9649.05,10187.39,9930.39,10411.64,10696.26,11365.29,11740.28,12243.47,12910.51,12620.15,12481.09,13552.1,13674.35,14036.87,14738.89,15423.06,16217.57,17059.65,18051.47,19152.35,2011
TWN,Taiwan,Current account balance,U.S. dollars,Billions,-0.818,0.522,2.251,4.416,6.98,9.206,16.287,18.003,10.2,11.416,10.923,12.468,8.55,7.042,6.498,5.474,10.923,7.05,3.436,7.993,8.899,18.936,26.357,30.504,19.728,17.578,26.3,35.154,27.505,42.923,39.872,41.23,49.55,51.212,51.923,54.127,55.708,58.554,62.13,2012
TWN,Taiwan,Current account balance,Percent of GDP,,-1.937,1.062,4.537,8.16,11.448,14.574,20.98,17.416,8.359,7.53,6.621,6.743,3.887,3.041,2.571,1.992,3.794,2.36,1.249,2.673,2.728,6.448,8.754,9.816,5.802,4.818,6.988,8.943,6.873,11.368,9.311,8.885,10.454,10.349,9.831,9.516,9.07,8.848,8.69,2012
TJK,Tajikistan,"Gross domestic product, constant prices",National currency,Billions,,,,,,,,,,,,,0.106,0.094,0.074,0.065,0.062,0.063,0.066,0.069,0.075,0.082,0.09,0.099,0.109,0.117,0.125,0.134,0.145,0.151,0.161,0.172,0.185,0.198,0.21,0.223,0.236,0.25,0.265,2011
TJK,Tajikistan,"Gross domestic product, constant prices",Percent change,,,,,,,,,,,,,,,-11.099,-21.401,-12.498,-4.368,1.7,5.3,3.699,8.3,10.2,9.1,10.2,10.6,6.7,7,7.8,7.9,3.9,6.5,7.4,7.5,7,6,6,6,6,6,2011
TJK,Tajikistan,"Gross domestic product, current prices",National currency,Billions,,,,,,,,,,,,,0.001,0.007,0.02,0.065,0.308,0.632,1.025,1.345,1.807,2.512,3.345,4.758,6.158,7.201,9.272,12.78,17.609,20.623,24.705,30.069,36.161,41.788,47.375,53.709,60.89,69.032,77.564,2011
TJK,Tajikistan,"Gross domestic product, current prices",U.S. dollars,Billions,,,,,,,,,,,,,0.291,0.678,0.829,0.569,1.052,1.121,1.32,1.087,0.991,1.057,1.212,1.555,2.073,2.311,2.811,3.712,5.135,4.977,5.642,6.523,7.592,8.557,9.265,10.099,11.06,12.136,13.266,2011
TJK,Tajikistan,"Gross domestic product, deflator",Index,,,,,,,,,,,,,,0.679,7.44,27.263,100,497.494,1002.27,1544.04,1953.42,2422.87,3057.03,3730.63,4815.74,5635.19,6176.44,7432.52,9502.89,12135.44,13678.73,15386.08,17436.83,19506.41,21066.92,22531.75,24098.43,25774.05,27566.17,29220.14,2011
TJK,Tajikistan,"Gross domestic product per capita, constant prices",National currency,Units,,,,,,,,,,,,,19.153,16.914,13.215,11.439,10.811,10.83,11.181,11.238,11.931,12.889,13.779,14.879,16.115,16.848,17.661,18.637,19.679,20.023,21.082,22.107,23.276,24.394,25.325,26.293,27.297,28.34,29.422,2011
TJK,Tajikistan,"Gross domestic product per capita, current prices",National currency,Units,,,,,,,,,,,,,0.13,1.258,3.603,11.439,53.782,108.543,172.635,219.531,289.072,394.024,514.04,716.536,908.137,1040.58,1312.64,1771.1,2388.09,2738.9,3243.62,3854.79,4540.39,5138.96,5706.23,6336.12,7035.54,7812.16,8597.2,2011
TJK,Tajikistan,"Gross domestic product per capita, current prices",U.S. dollars,Units,,,,,,,,,,,,,52.622,121.645,147.923,100.448,183.374,192.58,222.282,177.369,158.555,165.767,186.259,234.147,305.766,333.908,397.991,514.47,696.342,661.001,740.733,836.173,953.315,1052.31,1115.93,1191.39,1277.93,1373.43,1470.37,2011
TJK,Tajikistan,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,Current international dollar,Billions,,,,,,,,,,,,,6.772,6.153,4.938,4.411,4.299,4.449,4.738,4.985,5.516,6.216,6.892,7.754,8.794,9.674,10.686,11.854,13.074,13.702,14.788,16.221,17.749,19.304,20.869,22.567,24.419,26.44,28.621,2011
TJK,Tajikistan,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,Current international dollar,Units,,,,,,,,,,,,,1223.18,1104.05,880.798,778.329,749.564,764.146,797.826,813.733,882.586,975.009,1059.2,1167.82,1297.01,1397.97,1512.79,1642.78,1773.03,1819.78,1941.58,2079.45,2228.6,2373.96,2513.63,2662.23,2821.48,2992.17,3172.31,2011
TJK,Tajikistan,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,,,,,,,,,,,,,0.024,0.021,0.016,0.014,0.013,0.012,0.013,0.013,0.013,0.014,0.015,0.016,0.017,0.017,0.017,0.018,0.019,0.019,0.02,0.02,0.021,0.022,0.023,0.023,0.023,0.024,0.024,2011
TJK,Tajikistan,Implied PPP conversion rate,National currency per current international dollar,,,,,,,,,,,,,,--,0.001,0.004,0.015,0.072,0.142,0.216,0.27,0.328,0.404,0.485,0.614,0.7,0.744,0.868,1.078,1.347,1.505,1.671,1.854,2.037,2.165,2.27,2.38,2.494,2.611,2.71,2011
TJK,Tajikistan,Total investment,Percent of GDP,,,,,,,,,,,,,,26.267,26.288,40.565,24.659,7.958,6.929,6.637,4.386,15.009,13.661,13.811,13.601,14.864,14.799,13.732,22.036,20.432,18.386,16.579,19.006,17.129,16.851,12.392,12.377,15.166,17.76,19.416,2011
TJK,Tajikistan,Gross national savings,Percent of GDP,,,,,,,,,,,,,,7.101,-3.803,21.073,8.286,1.424,2.131,5.082,7.651,15.009,13.661,10.275,12.318,11.994,13.184,10.906,13.434,12.787,12.461,15.36,14.334,15.207,14.617,9.982,9.895,12.864,15.427,17.207,2011
TJK,Tajikistan,"Inflation, average consumer prices",Index,,,,,,,,,,,,,,0.012,0.32,1.44,10.262,53.204,100,143.175,182.479,242.425,335.981,377.062,438.733,470.347,504.572,554.874,627.941,756.222,805.457,857.511,964.032,1019.91,1098.66,1175.28,1257,1344.4,1437.88,1524.15,2011
TJK,Tajikistan,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,2600.72,350.358,612.481,418.472,87.956,43.175,27.452,32.851,38.592,12.227,16.356,7.206,7.277,9.969,13.168,20.429,6.511,6.463,12.422,5.796,7.721,6.974,6.953,6.953,6.953,6,2011
TJK,Tajikistan,"Inflation, end of period consumer prices",Index,,,,,,,,,,,,,,0.016,1.19,1.203,26.996,37.942,100,102.725,133.689,214.742,241.54,276.494,314.459,332.483,356.172,400.743,480.274,537.22,564.109,619.415,677.114,720.747,771.2,824.823,882.175,943.514,1009.12,1069.67,2011
TJK,Tajikistan,"Inflation, end of period consumer prices",Percent change,,,,,,,,,,,,,,,7344,1.075,2144.25,40.546,163.562,2.725,30.142,60.628,12.479,14.471,13.731,5.732,7.125,12.514,19.846,11.857,5.005,9.804,9.315,6.444,7,6.953,6.953,6.953,6.953,6,2011
TJK,Tajikistan,Six-month London interbank offered rate (LIBOR),Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Volume of imports of goods and services,Percent change,,,,,,,,,,,,,,,142.445,-1.705,12.536,3.746,7.866,-9.045,-13.372,6.24,2.245,12.155,15.687,19.559,-3.013,25.572,49.337,31.113,-18.82,3.253,33.117,12.03,11.879,8.43,6.916,7.976,7.851,8.466,2010
TJK,Tajikistan,Volume of Imports of goods,Percent change,,,,,,,,,,,,,,,171.473,-2.383,14.054,5.236,7.57,-7.811,-13.089,5.656,1.339,9.648,14.775,17.128,-4.027,32.435,46.184,42.294,-17.687,2.262,32.436,9.021,16.434,8.838,7.095,8.424,8.305,8.131,2010
TJK,Tajikistan,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,-89.003,-12.263,-7.902,14.656,3.563,-11.493,1.872,-1.992,5.291,36.34,13.906,3.172,21.229,0.465,9.805,-12.106,8.371,-4.254,29.192,14.035,5.314,6.159,6.319,6.186,6.193,4.806,2010
TJK,Tajikistan,Volume of exports of goods,Percent change,,,,,,,,,,,,,,,-36.734,-16.844,-12.637,15.73,0.647,-13.42,2.876,-3.4,6.587,41.848,13.487,0.414,11.664,0.998,2.912,-12.077,16.805,-9.268,26.104,22.361,3.833,5.938,6.093,5.968,6.089,6.097,2010
TJK,Tajikistan,Value of oil imports,U.S. dollars,Billions,,,,,,,,,,,,,--,0.051,0.077,0.079,0.06,0.059,0.073,0.06,0.063,0.073,0.07,0.08,0.107,0.126,0.191,0.275,0.413,0.323,0.434,0.45,0.464,0.485,0.489,0.496,0.525,0.557,0.59,2010
TJK,Tajikistan,Value of oil exports,U.S. dollars,Billions,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
TJK,Tajikistan,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Population,Persons,Millions,,,,,,,,,,,,,5.536,5.573,5.607,5.668,5.735,5.822,5.939,6.127,6.25,6.376,6.507,6.64,6.78,6.92,7.064,7.216,7.374,7.53,7.616,7.801,7.964,8.132,8.302,8.477,8.655,8.836,9.022,2011
TJK,Tajikistan,General government revenue,National currency,Billions,,,,,,,,,,,,,,,,,,,0.124,0.182,0.246,0.382,0.56,0.824,1.104,1.446,2.19,2.871,3.895,4.829,5.722,7.483,9.089,10.86,11.797,13.196,15.024,17.19,19.937,2011
TJK,Tajikistan,General government revenue,Percent of GDP,,,,,,,,,,,,,,,,,,,,12.048,13.508,13.602,15.203,16.74,17.326,17.932,20.084,23.622,22.462,22.12,23.415,23.16,24.885,25.134,25.989,24.901,24.569,24.673,24.902,25.704,2011
TJK,Tajikistan,General government total expenditure,National currency,Billions,,,,,,,,,,,,,,,,,,,0.172,0.236,0.346,0.462,0.642,0.908,1.25,1.655,2.032,3.578,4.786,5.907,6.457,8.127,8.856,11.84,12.353,13.661,15.712,18.497,22.014,2011
TJK,Tajikistan,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,,,,16.794,17.54,19.157,18.391,19.182,19.088,20.301,22.983,21.917,27.996,27.181,28.644,26.139,27.027,24.491,28.334,26.075,25.435,25.803,26.794,28.381,2011
TJK,Tajikistan,General government net lending/borrowing,National currency,Billions,,,,,,,,,,,,,,,,,,,-0.049,-0.054,-0.1,-0.08,-0.082,-0.084,-0.146,-0.209,0.158,-0.707,-0.891,-1.078,-0.736,-0.644,0.233,-0.98,-0.556,-0.465,-0.688,-1.306,-2.077,2011
TJK,Tajikistan,General government net lending/borrowing,Percent of GDP,,,,,,,,,,,,,,,,,,,,-4.746,-4.032,-5.555,-3.188,-2.441,-1.762,-2.369,-2.899,1.705,-5.534,-5.061,-5.229,-2.979,-2.142,0.643,-2.345,-1.174,-0.866,-1.13,-1.892,-2.677,2011
TJK,Tajikistan,General government structural balance,National currency,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,General government structural balance,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,General government primary net lending/borrowing,National currency,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,General government primary net lending/borrowing,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,General government net debt,National currency,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,General government net debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,General government gross debt,National currency,Billions,,,,,,,,,,,,,,,,,,,0.99,1.45,2.013,2.594,3.032,3.061,2.704,3.01,3.272,4.422,5.275,7.47,8.978,10.664,11.74,13.192,15.393,17.244,19.278,22.102,24.078,2011
TJK,Tajikistan,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,96.567,107.807,111.429,103.249,90.663,64.333,43.912,41.796,35.291,34.603,29.955,36.22,36.342,35.465,32.466,31.57,32.492,32.106,31.66,32.017,31.043,2011
TJK,Tajikistan,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,,,,,,,,,,,,,,,,,,,1.025,1.345,1.807,2.512,3.345,4.758,6.158,7.201,9.272,12.78,17.609,20.623,24.705,30.069,36.161,41.788,47.375,53.709,60.89,69.032,77.564,2011
TJK,Tajikistan,Current account balance,U.S. dollars,Billions,,,,,,,,,,,,,-0.049,-0.207,-0.167,-0.102,-0.082,-0.045,-0.097,-0.01,-0.016,-0.052,-0.043,-0.02,-0.06,-0.037,-0.079,-0.319,-0.393,-0.295,-0.069,-0.305,-0.146,-0.191,-0.223,-0.251,-0.255,-0.283,-0.293,2010
TJK,Tajikistan,Current account balance,Percent of GDP,,,,,,,,,,,,,,-16.75,-30.467,-20.173,-17.886,-7.835,-4.011,-7.316,-0.907,-1.62,-4.949,-3.536,-1.283,-2.87,-1.615,-2.827,-8.602,-7.645,-5.925,-1.219,-4.672,-1.922,-2.234,-2.41,-2.482,-2.302,-2.333,-2.21,2010
TZA,Tanzania,"Gross domestic product, constant prices",National currency,Billions,4654.66,4711.09,4713.7,4672.02,4693.73,4880.4,5154.77,5476.02,5799,6017.7,6441.45,6574.91,6613.3,6693.08,6797.96,7040.68,7360.64,7620.12,7902.71,8181.67,8585.34,9100.28,9752.18,10423.74,11239.73,12068.09,12881.16,13801.92,14828.35,15721.3,16828.56,17913.8,19142.46,20478.34,21951.92,23499.39,25116.6,26805.07,28580.14,2010
TZA,Tanzania,"Gross domestic product, constant prices",Percent change,,3.266,1.212,0.055,-0.884,0.465,3.977,5.622,6.232,5.898,3.771,7.042,2.072,0.584,1.206,1.567,3.571,4.544,3.525,3.708,3.53,4.934,5.998,7.164,6.886,7.828,7.37,6.737,7.148,7.437,6.022,7.043,6.449,6.859,6.979,7.196,7.049,6.882,6.723,6.622,2010
TZA,Tanzania,"Gross domestic product, current prices",National currency,Billions,51.364,61.411,74.283,85.894,101.227,129.123,170.289,230.202,568.592,711.546,932.662,1219.62,1538.03,1937.35,2581.06,3391.27,4230.13,5286.62,6255.57,7222.56,8152.79,9100.27,10444.51,12107.06,13971.59,15965.29,17941.27,20948.4,24781.68,28212.65,32293.48,37532.96,44718,51809.32,58647.49,65035.66,72010.26,79634.07,87402.33,2010
TZA,Tanzania,"Gross domestic product, current prices",U.S. dollars,Billions,6.256,7.482,8.591,8.799,8.006,7.224,9.133,4.499,6.91,5.958,4.781,5.565,5.166,4.78,5.065,6.322,7.256,8.55,9.392,9.695,10.186,10.384,10.806,11.659,12.826,14.142,14.331,16.826,20.7,21.368,22.901,23.851,28.247,31.886,34.947,37.487,40.208,43.109,45.878,2010
